Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,P2PActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
28.406967,0.1739415,52.07168515948218,-1.0126404344960436,0.30275223,0,5652.1333,0.39379722,1,1,false,false,false,14.616918,-7.75143,10.38276,1.2062414,0.47159806,3
28.266146,0.17402112,52.071681294983144,-1.0126376640225747,0.29858217,0,5632.4565,0.39698657,1,1,false,false,false,14.649678,-8.527929,10.267406,1.2142558,0.48874134,3
28.098967,0.17410032,52.071677430501246,-1.0126347471256891,0.29703328,0,5878.6284,0.39872646,1,1,false,false,false,13.829663,-9.793121,9.969343,1.2224712,0.49589983,3
27.930964,0.17417905,52.071673655876275,-1.0126316846954981,0.2965567,0,6069.077,0.404526,1,1,false,false,false,13.844993,-9.26833,9.837862,1.2307898,0.5015304,3
27.776407,0.17425731,52.07166997112537,-1.0126287677986126,0.29655665,0,6084.2505,0.41786397,1,1,false,false,false,14.224713,-8.336164,9.933342,1.23919,0.5051374,3
27.635864,0.17433517,52.07166619648325,-1.0126257053684216,0.30001187,0,5988.8667,0.44164133,1,1,false,false,false,14.453329,-7.6316943,9.938557,1.2475973,0.5017991,3
27.500048,0.17441264,52.07166251173234,-1.0126226429382308,0.30275223,0,5897.043,0.4694776,1,1,false,false,false,14.694628,-7.655327,9.978869,1.2558479,0.48585904,3
27.361353,0.17448878,52.071658916872636,-1.0126195800629838,0.3027523,0,5864.3164,0.4999243,1,1,false,false,false,14.455716,-7.861749,9.629722,1.2637419,0.46131405,3
27.222275,0.1745643,52.071655321978646,-1.012616517632793,0.2997736,0,5872.2393,0.53095055,1,1,true,false,false,14.023346,-7.763823,9.342551,1.2712315,0.43909675,3
27.086187,0.17463945,52.071651727084664,-1.012613309224241,0.2972715,0,5869.28,0.5686449,1,1,true,false,false,13.808418,-7.5683193,9.150627,1.2784016,0.42449185,3
26.954187,0.17471422,52.07164822208188,-1.0126101008156891,0.2933398,0,5830.418,0.6060489,1,1,true,false,false,13.513597,-7.4162087,9.007392,1.28545,0.42540038,3
26.825409,0.17478864,52.071644717079096,-1.0126068924071372,0.2916717,0,5764.1626,0.64809275,1,1,true,false,false,13.354307,-7.2570033,8.834522,1.2926131,0.43690702,3
26.697382,0.17486271,52.071641212076315,-1.0126036839985852,0.29167163,0,5695.928,0.68810534,1,1,true,false,false,13.122916,-7.333874,8.714812,1.3000374,0.45638642,3
26.568304,0.17493643,52.07163779693046,-1.0126003296116723,0.2948885,0,5642.383,0.7191306,1,1,true,false,false,12.790361,-7.4469314,8.516385,1.307828,0.47976497,3
26.434772,0.17500904,52.07163438181888,-1.0125969756698152,0.29858217,0,5604.7563,0.74203587,1,1,false,false,false,12.664046,-7.765484,8.614048,1.3160204,0.5036284,3
26.29832,0.17508116,52.07163096667302,-1.0125937672612633,0.2997736,0,5577.0146,0.7556637,1,1,false,false,false,12.754642,-7.8880234,8.7874,1.3245884,0.5243567,3
26.1598,0.17515293,52.07162764141837,-1.0125904128743501,0.29834384,0,5550.913,0.7646516,1,1,false,false,false,12.93834,-8.012595,8.872859,1.3334739,0.5419841,3
26.020662,0.1752243,52.07162431612943,-1.012586912954132,0.2940545,0,5523.989,0.76842123,1,1,false,false,false,13.028941,-7.931924,8.947218,1.3426327,0.55689484,3
25.882914,0.17529532,52.071621080731695,-1.0125835585672192,0.290361,0,5494.1797,0.76610094,1,1,false,false,false,13.163449,-7.794568,8.970805,1.3520135,0.5684175,3
25.748133,0.17536597,52.07161784536825,-1.012580058647001,0.28428456,0,5463.495,0.75624293,1,1,false,false,false,13.21929,-7.6464987,8.876658,1.3615443,0.5749092,3
25.614521,0.17543627,52.07161469982744,-1.012576704260088,0.27534848,0,5433.232,0.7385561,1,1,false,false,false,13.312604,-7.576283,8.982506,1.3711553,0.5784587,3
25.48277,0.17550589,52.07161146442971,-1.0125732043398699,0.26450613,0,5408.622,0.72028995,1,1,false,false,false,13.618524,-7.4532194,9.204906,1.380802,0.5795333,3
25.353529,0.17557494,52.0716084087801,-1.0125695584412906,0.25271052,0,5386.4893,0.70956194,1,1,false,false,false,13.762889,-7.2531877,9.224738,1.3904678,0.58219796,3
25.224846,0.17564365,52.071605263273575,-1.0125660585210725,0.24877879,0,5367.3047,0.7139106,1,1,false,false,false,14.186041,-7.2002053,9.511225,1.4002162,0.5888951,3
25.098442,0.17571202,52.071602207623975,-1.0125625581557984,0.2504468,0,5357.7915,0.7344972,1,1,false,false,false,14.245623,-7.0297313,9.373961,1.410092,0.597292,3
24.974033,0.17578007,52.07159915197437,-1.0125589122572192,0.25068516,0,5342.8315,0.7597227,1,1,false,false,false,14.324988,-6.9631863,9.291697,1.420122,0.60669065,3
24.850039,0.1758478,52.07159618621597,-1.01255526635864,0.25020856,0,5313.335,0.78610677,1,1,false,false,false,14.4713335,-6.9156327,9.385376,1.430311,0.61672604,3
24.726799,0.17591523,52.07159322042329,-1.0125516204600609,0.24722981,0,5275.951,0.8081425,1,1,false,false,false,14.6545925,-6.875246,9.423519,1.4406838,0.6282485,3
24.60359,0.17598233,52.07159034452181,-1.0125479745614816,0.24162991,0.0009864368,5241.1626,0.82756823,1,1,false,false,false,14.805092,-6.7951384,9.418178,1.451232,0.6366161,3
24.48402,0.17604879,52.071587468620336,-1.0125441831295974,0.23293224,0.0014796553,5219.31,0.84409493,1,1,false,false,false,15.100666,-6.5592136,9.480071,1.4618741,0.6399432,3
24.367033,0.17611493,52.07158459271886,-1.0125405372310181,0.22208983,0.0024660917,5207.7383,0.86004114,1,1,true,false,false,15.322379,-6.3999143,9.51909,1.4725381,0.64012736,3
24.25203,0.17618078,52.0715818066743,-1.012536745354078,0.21327297,0.0029593091,5200.6333,0.87482804,1,1,true,false,false,15.343385,-6.2837863,9.357092,1.483234,0.6440362,3
24.139357,0.17624633,52.07157902066403,-1.0125329534771375,0.20755395,0.003699137,5193.882,0.88845503,1,1,true,false,false,15.251934,-6.1142087,9.369331,1.4940087,0.64933556,3
24.028063,0.17631161,52.0715763244764,-1.012529016066892,0.19945194,0.0044389637,5184.946,0.89367366,1,1,true,false,false,15.438857,-6.1154222,9.539768,1.5048697,0.65419376,3
23.916588,0.17637661,52.07157362832305,-1.0125252241899518,0.18932444,0.005672009,5175.885,0.8896147,1,1,true,false,false,15.55537,-6.070308,9.637915,1.5158254,0.66075814,3
23.80811,0.17644137,52.071571022026625,-1.0125212867797064,0.17180979,0.00838471,5166.0977,0.8794674,1,1,false,false,false,15.49451,-5.8210053,9.532872,1.5268929,0.6673195,3
23.705456,0.17650586,52.07156832587328,-1.012517349369461,0.14809963,0.011590632,5153.565,0.86699975,1,1,false,false,false,15.458116,-5.4089775,9.4857855,1.5380567,0.6726681,3
23.608892,0.17656991,52.071565809468055,-1.0125134115141596,0.12033838,0.01676942,5141.2236,0.85743284,1,1,false,false,false,15.78649,-5.089202,9.606538,1.5493039,0.6777552,3
23.519297,0.1766337,52.07156320317163,-1.0125094741039142,0.11366616,0.022688039,5135.3667,0.85366297,1,1,false,false,false,15.878349,-4.5567784,9.606707,1.5606661,0.6858381,3
23.434828,0.1766973,52.07156077662333,-1.0125055362486128,0.11366615,0.029593097,5138.2554,0.86033213,1,1,false,false,false,15.885928,-4.3517847,9.599203,1.5721233,0.6887712,3
23.352762,0.17676072,52.07155826021811,-1.0125014528600065,0.11366615,0.03674476,5142.0186,0.8768579,1,1,false,false,false,16.091064,-4.263493,9.7722645,1.5835985,0.6876045,3
23.272562,0.17682394,52.07155583366981,-1.0124973694714,0.110449195,0.042909995,5138.731,0.90469193,1,1,false,false,false,16.165808,-4.116938,9.647905,1.5950474,0.6867855,3
23.195452,0.17688699,52.07155340712151,-1.0124932860827935,0.10699392,0.04932183,5126.5273,0.93861365,1,1,false,false,false,16.035309,-3.9090705,9.468195,1.6064911,0.6861231,3
23.12149,0.1769499,52.071551070464416,-1.012489202694187,0.10198977,0.052774362,5108.46,0.9794936,1,1,false,false,false,16.101915,-3.7745101,9.57163,1.6179069,0.68380135,3
23.048077,0.17701268,52.07154873377304,-1.0124849737722754,0.09519839,0.054254014,5089.2217,1.0209541,1,1,false,false,false,16.541367,-3.7546945,9.751133,1.6293011,0.6835883,3
22.97655,0.17707513,52.07154648697287,-1.012480890383669,0.088049576,0.054254007,5074.152,1.0690806,1,1,false,false,false,16.48382,-3.5943594,9.777008,1.6406894,0.6831996,3
22.906717,0.1771374,52.0715442401727,-1.0124766610167015,0.09090908,0.054254007,5064.1206,1.1108301,1,1,false,false,false,16.921965,-3.5262568,10.002673,1.6520803,0.68415844,3
22.836555,0.17719953,52.07154199337253,-1.0124722856713728,0.09317288,0.054254007,5056.29,1.1554778,1,1,false,false,false,17.10036,-3.608247,9.995785,1.6634845,0.6832876,3
22.765617,0.1772615,52.07153983646356,-1.0124680567494613,0.09412605,0.053020954,5045.1533,1.1937463,1,1,false,false,false,17.159088,-3.6577816,10.038823,1.674864,0.68306607,3
22.694126,0.17732333,52.07153776941152,-1.0124636814041326,0.09436433,0.049568422,5027.7827,1.2282457,1,1,false,false,false,17.314316,-3.690177,10.082099,1.686298,0.68996173,3
22.622862,0.17738502,52.07153561246827,-1.012459452482221,0.094126076,0.045376074,5006.6245,1.2610055,1,1,false,false,false,17.32849,-3.6969614,10.087067,1.6978767,0.69919556,3
22.551899,0.1774466,52.07153363527315,-1.0124550771368923,0.09198141,0.043156594,4987.4375,1.2891266,1,1,false,false,false,17.202095,-3.6704478,9.96112,1.709595,0.7057194,3
22.480455,0.17750807,52.071531568221104,-1.0124507022366198,0.08876446,0.041676953,4972.988,1.3152181,1,1,false,false,false,17.245464,-3.7564209,10.188745,1.7213918,0.7090704,3
22.408907,0.1775693,52.07152959106026,-1.012446181357986,0.084832594,0.041676942,4962.6226,1.3439186,1,1,false,false,false,17.47626,-3.717637,10.186874,1.733213,0.70884967,3
22.338837,0.17763025,52.07152770372207,-1.0124418060126574,0.07911355,0.041676942,4954.0757,1.3734888,1,1,false,false,false,17.42534,-3.632275,10.211414,1.7450342,0.70988387,3
22.270712,0.17769107,52.07152581641815,-1.0124372851340238,0.071726434,0.043156587,4945.393,1.4088569,1,1,false,false,false,17.598427,-3.5063143,10.164184,1.7568562,0.7069765,3
22.205242,0.17775175,52.071524018971154,-1.0124327642553899,0.06505422,0.046609133,4938.751,1.4456732,1,1,false,false,false,17.371956,-3.355674,9.992516,1.7685517,0.6958326,3
22.142546,0.17781234,52.071522221558446,-1.0124282433767562,0.0594543,0.04932182,4933.7603,1.4801707,1,1,false,false,false,17.316122,-3.2372198,10.069412,1.7800711,0.68686503,3
22.082092,0.17787282,52.071520424111455,-1.0124237224981225,0.053735256,0.052774362,4928.735,1.5245247,1,1,false,false,false,17.186333,-3.1064832,9.9287,1.7914666,0.68203163,3
22.024822,0.17793328,52.07151871652138,-1.0124190556411277,0.05027999,0.055487048,4922.88,1.5743864,1,1,false,false,false,17.220211,-2.9610631,10.099728,1.8028384,0.6831719,3
21.96917,0.17799367,52.07151700896559,-1.012414534762494,0.047539625,0.05819975,4914.7046,1.626855,1,1,false,false,false,17.340387,-2.9032047,10.235265,1.8142484,0.68623304,3
21.915157,0.17805403,52.07151539126673,-1.0124098679054991,0.04634814,0.05918618,4904.0835,1.676425,1,1,false,false,false,17.490747,-2.8453562,10.30504,1.8257165,0.6896485,3
21.862055,0.1781142,52.07151377356786,-1.0124052014935603,0.043369465,0.059186187,4891.802,1.7259934,1,1,false,false,false,17.250196,-2.799471,9.954664,1.8372377,0.69328403,3
21.811577,0.17817429,52.0715122457602,-1.0124005346365654,0.03872275,0.059186187,4880.737,1.7657074,1,1,false,false,false,16.706778,-2.68115,9.711299,1.8488477,0.7002853,3
21.762426,0.17823434,52.07151071791826,-1.0123958677795706,0.034314312,0.06066585,4872.408,1.8115065,1,1,false,false,false,16.627525,-2.6190376,9.731712,1.8605803,0.7069351,3
21.715342,0.17829433,52.071509279967515,-1.0123912009225757,0.030859044,0.063625164,4867.0425,1.8593352,1,1,false,false,false,16.562447,-2.523574,9.700922,1.8723837,0.7085378,3
21.66926,0.17835435,52.07150784201678,-1.012386388532276,0.029071849,0.07077682,4864.693,1.9106419,1,1,false,false,false,16.653423,-2.490357,9.894501,1.8841922,0.7088752,3
21.623428,0.17841437,52.071506493957244,-1.012381721675281,0.028833553,0.08064118,4865.033,1.9694834,1,1,false,false,false,17.147778,-2.5402563,10.229377,1.8960276,0.71260065,3
21.575798,0.17847443,52.07150514586343,-1.012376909284981,0.028833551,0.091491975,4864.754,2.0291946,1,1,false,false,false,18.10262,-2.615174,11.070082,1.9080338,0.7305077,3
21.532293,0.17853454,52.071503797769616,-1.0123720964496252,0.028118674,0.09987671,4859.7715,2.0865853,1,1,false,false,false,16.866713,-2.1782963,10.424876,1.9203738,0.7450114,3
21.496376,0.17859428,52.07150253956701,-1.0123672840593254,0.02418682,0.101849556,4846.328,2.1257157,1,1,false,false,false,16.272167,-2.0144436,9.562903,1.9327092,0.7335298,3
21.457312,0.17865351,52.07150128136439,-1.0123624712239694,0.020731566,0.102836,4833.4385,2.1764383,1,1,false,false,false,17.071829,-2.2186694,10.079865,1.9448944,0.7316023,3
21.418194,0.17871268,52.07150011301871,-1.0123576588336696,0.02049327,0.102836005,4823.9746,2.235567,1,1,false,false,false,16.911097,-2.1442826,10.1216135,1.9571486,0.73951024,3
21.379534,0.17877184,52.07149903456422,-1.0123527004650086,0.020016685,0.102836005,4815.3193,2.2862883,1,1,false,false,false,16.929438,-2.1597817,10.213157,1.9695721,0.7511313,3
21.34116,0.17883098,52.071497866218536,-1.0123478876296526,0.020016681,0.102836005,4810.197,2.3277345,1,1,false,false,false,16.612846,-2.0838368,10.109078,1.9821854,0.76032114,3
21.3043,0.17889014,52.07149687762097,-1.0123429292609916,0.01942094,0.10184958,4805.372,2.3729491,1,1,false,false,false,17.123804,-2.0458033,10.510761,1.9948496,0.75663316,3
21.267336,0.17894934,52.07149579916649,-1.0123381168706918,0.015727388,0.10184957,4797.254,2.4117875,1,1,false,false,false,17.368801,-2.1234443,10.611226,2.0073497,0.7427057,3
21.22718,0.17900857,52.07149481056893,-1.0123331585020308,0.0133444555,0.10184957,4790.021,2.4512033,1,1,false,false,false,16.111795,-2.328486,9.922145,2.0197423,0.7501467,3
21.18856,0.17906788,52.071493911862575,-1.0123282001333698,0.011795545,0.102836,4784.5083,2.4839535,1,1,false,false,false,16.496395,-2.0008485,9.737612,2.0324175,0.7689517,3
21.155676,0.17912687,52.07149301315622,-1.0123232413196528,0.011795544,0.09741061,4789.6826,2.512066,1,1,false,false,false,16.172192,-1.8866563,9.632852,2.0452294,0.7657744,3
21.122787,0.17918567,52.071492204306786,-1.0123182829509918,0.011318955,0.08631319,4775.1743,2.5340931,1,1,false,false,false,16.020021,-1.8374801,9.677887,2.0579064,0.7548211,3
21.089045,0.17924444,52.07149139545735,-1.0123133245823306,0.008816869,0.074969195,4741.6387,2.5581484,1,1,false,false,false,16.508453,-1.9712617,10.232884,2.0704255,0.749461,3
21.0541,0.17930323,52.07149058660792,-1.0123083662136696,0.0059573455,0.0673243,4708.8413,2.5816226,1,1,false,false,false,15.931649,-2.0182142,9.9334345,2.0829182,0.7495254,3
21.01791,0.17936203,52.07148986761541,-1.0123034078450086,0.004408437,0.06436497,4698.1333,2.5995917,1,1,false,false,false,15.465864,-2.1200454,9.469381,2.095389,0.7462128,3
20.978199,0.17942086,52.071489148657186,-1.0122984494763476,0.003693554,0.0641184,4711.3247,2.6204588,1,1,false,false,false,16.753376,-2.3979094,10.236663,2.1078255,0.7500239,3
20.937202,0.1794797,52.07148851955588,-1.0122934911076866,0.003693554,0.059432797,4723.51,2.643354,1,1,false,false,false,16.620047,-2.3055043,10.465077,2.1204417,0.763272,3
20.8996,0.17953861,52.071487890420286,-1.0122885327390256,0.004170141,0.053020958,4712.8213,2.661612,1,1,false,false,false,15.716884,-2.1611786,9.768695,2.1331775,0.76245815,3
20.861467,0.1795976,52.07148735121019,-1.0122835743703646,0.0014297625,0.047842175,4690.1484,2.6749444,1,1,false,false,false,15.894148,-2.2897794,9.666281,2.1458652,0.7628814,3
20.821676,0.17965657,52.071486811965805,-1.0122784700233427,-2.910383e-11,0.0567201,4686.8965,2.6984181,1,1,false,false,false,16.416935,-2.2838717,10.174981,2.1586876,0.77619624,3
20.783468,0.17971551,52.07148636261263,-1.0122735116546815,0,0.0919852,4715.2637,2.727108,1,1,false,false,false,16.704157,-2.1981947,10.332014,2.1716866,0.78124624,3
20.747156,0.17977445,52.07148591325945,-1.0122685528409645,0,0.15067819,4764.272,2.754061,1,1,false,false,false,16.153908,-2.0444968,10.014687,2.1847146,0.7834038,3
20.713242,0.17983337,52.07148546390627,-1.0122635944723035,0,0.22268806,4865.7983,2.7795646,1,1,false,false,false,16.479204,-1.9453756,10.272364,2.19788,0.7971668,3
20.68276,0.17989235,52.071485104410016,-1.0122584905703376,0,0.29987666,5050.0366,2.8059356,1,1,false,false,false,17.330162,-1.6879692,10.976916,2.2112103,0.7972346,3
20.651217,0.17995137,52.07148483480497,-1.0122535317566206,0,0.38446355,5279.489,2.8247728,1,1,false,false,false,16.61238,-1.8283823,10.410126,2.224396,0.7853168,3
20.638496,0.1800105,52.07148456516563,-1.0122485733879596,0,0.43279898,5168.5083,2.8447697,1,1,false,false,false,15.594561,0.24410014,9.981716,2.2374997,0.7918577,3
20.66484,0.1800698,52.07148429556059,-1.0122434694859934,0,0.50456226,4984.6626,2.8665047,1,1,false,false,false,16.01456,2.3001316,10.393417,2.250922,0.8152944,3
20.702524,0.18012951,52.07148411581246,-1.0122385106722764,0,0.5521579,4871.2817,2.8870807,1,1,false,false,false,16.803488,2.195003,11.0132885,2.264523,0.8117943,3
20.730757,0.1801899,52.07148393606433,-1.0122335523036154,0,0.59013575,4840.039,2.9038885,1,1,false,false,false,17.033398,1.5637224,10.910284,2.2779324,0.7987435,3
20.756208,0.18025045,52.07148384620741,-1.0122284479565933,0,0.6162761,4893.0156,2.9143207,1,1,false,false,false,16.487923,1.8490039,10.7589855,2.291276,0.8031158,3
20.78957,0.18031123,52.071483756316205,-1.0122233440546273,0,0.6350184,4962.4443,2.9146106,1,1,false,false,false,15.535623,2.2283242,10.254971,2.304623,0.79220104,3
20.827763,0.18037227,52.071483756316205,-1.0122183856859663,0,0.6527744,4996.6313,2.9064965,1,1,false,false,false,14.569549,2.5703983,9.472656,2.3175871,0.7631307,3
20.870909,0.18043362,52.071483756316205,-1.0122132813389442,0,0.6707767,5017.722,2.9021487,1,1,false,false,false,14.933695,2.7736714,9.519892,2.3301928,0.75587565,3
20.915401,0.18049534,52.07148384620741,-1.012208176991922,0,0.69050574,5048.7603,2.9024382,1,1,false,false,false,15.336127,2.951119,10.1339245,2.342928,0.7738027,3
20.96682,0.1805574,52.07148384620741,-1.0122030726449,0,0.70628846,5086.0146,2.8928757,1,1,false,false,false,14.730715,3.3915296,9.902651,2.3559742,0.78917176,3
21.022825,0.18061991,52.071484025955534,-1.012197968297878,0,0.7129469,5107.776,2.8662143,1,1,false,false,false,14.540712,3.638771,9.834075,2.369197,0.7960781,3
21.084166,0.18068366,52.07148420566938,-1.0121928643959117,0,0.71146715,5114.785,2.8299901,1,1,false,false,false,15.825404,4.022885,10.825763,2.3825061,0.80236435,3
21.148054,0.18074808,52.071484385417506,-1.0121877600488898,0,0.69938344,5088.657,2.7856495,1,1,false,false,false,16.004385,4.026288,10.858211,2.3960059,0.8174152,3
21.20639,0.18081287,52.07148456516563,-1.0121826557018676,0,0.68310714,5053.9,2.7192855,1,1,false,false,false,14.290776,3.4515522,9.608134,2.4097507,0.83181167,3
21.2508,0.18087803,52.07148483480497,-1.0121775513548457,0,0.6675709,5102.333,2.6392965,1,1,false,false,false,14.445496,2.5955627,9.01226,2.4237354,0.8459457,3
21.297995,0.18094355,52.07148519426694,-1.0121723014745183,0,0.6609126,5253.9375,2.5566995,1,1,false,false,false,15.176883,3.7226875,10.073281,2.437906,0.84803027,3
21.36244,0.1810095,52.071485553763196,-1.0121671971274964,0,0.65696675,5308.766,2.4793167,1,1,false,false,false,14.897382,4.391054,9.935187,2.4518385,0.8215357,3
21.422365,0.18107598,52.07148591325945,-1.0121620927804742,0,0.6537609,5209.1978,2.3990345,1,1,false,false,false,15.311628,3.8037207,10.104085,2.4654155,0.8141624,3
21.479998,0.18114297,52.07148636261263,-1.012156842900147,0,0.6495683,5120.7407,2.3274446,1,1,false,false,false,14.5939865,3.85651,9.840096,2.4790852,0.8257298,3
21.542475,0.18121186,52.071486811965805,-1.012151738553125,0,0.6409371,5130.2773,2.2457113,1,1,false,false,false,16.116987,4.387757,10.896822,2.4928446,0.82033134,3
21.59882,0.18128146,52.07148735121019,-1.0121464882277418,0,0.6335389,5127.5005,2.1735399,1,1,false,false,false,16.287146,3.471006,10.72893,2.5063033,0.79409915,3
21.644917,0.18135141,52.071487890420286,-1.0121413843257756,0,0.6300863,5095.6245,2.0984695,1,1,false,false,false,15.6425705,3.228373,10.165831,2.5194387,0.7878202,3
21.691252,0.18142176,52.07148842966467,-1.0121361340003925,0,0.6288532,5164.8237,2.031513,1,1,false,false,false,15.996235,3.3572307,10.371759,2.5326045,0.789641,3
21.734203,0.18149254,52.07148905876598,-1.0121310296533705,0,0.6278669,5222.4546,1.9581795,1,1,false,false,false,15.718565,2.9072957,9.924026,2.5457566,0.7909882,3
21.77702,0.18156376,52.07148977775849,-1.0121257797730432,0,0.62416756,5263.177,1.9004955,1,1,false,false,false,15.789098,3.4473524,10.135381,2.5590014,0.795642,3
21.82773,0.18163551,52.07149049671671,-1.0121206754260212,0,0.61849576,5274.441,1.8436824,1,1,false,false,false,15.938842,3.523963,10.194705,2.5722091,0.79008013,3
21.87758,0.18170817,52.07149121570922,-1.0121154251006381,0,0.61356366,5252.525,1.7970135,1,1,false,false,false,15.939848,3.7363448,10.40233,2.5853918,0.79091185,3
21.931278,0.18178158,52.07149202455866,-1.012110321198672,0,0.6125772,5232.849,1.7523727,1,1,false,false,false,15.926422,3.739901,10.398977,2.5985224,0.78338057,3
21.98272,0.18185526,52.071492833408094,-1.0121050708732888,0,0.6125771,5217.9473,1.7123691,1,1,false,false,false,16.086153,3.6659245,10.486347,2.6114707,0.7694781,3
22.032568,0.18192929,52.07149373211445,-1.0120999665262667,0,0.61454976,5218.6304,1.6688874,1,1,false,false,false,16.13125,3.6018414,10.45902,2.6241784,0.7548949,3
22.08067,0.1820037,52.0714946308208,-1.0120948626243005,0,0.61602974,5233.071,1.6297538,1,1,false,false,false,15.975369,3.4804444,10.275258,2.6366346,0.7403636,3
22.128105,0.18207856,52.071495619418364,-1.0120897582772785,0,0.6160296,5254.5537,1.5871415,1,1,false,false,false,15.86184,3.4860964,10.192039,2.6488798,0.7295256,3
22.17593,0.18215388,52.07149660801593,-1.0120845079518954,0,0.6165228,5277.327,1.548006,1,1,false,false,false,15.718214,3.4972305,10.046138,2.6609612,0.72033167,3
22.223965,0.18222842,52.07149759661348,-1.0120794040499292,0,0.62441427,5297.9087,1.5161169,1,1,false,false,false,15.565278,3.4994478,9.964773,2.6728928,0.71199703,3
22.272493,0.18230194,52.071498675067964,-1.012074299702907,0,0.63847125,5324.758,1.4903171,1,1,false,false,false,15.394325,3.5805357,9.879048,2.6847148,0.70707035,3
22.323637,0.18237561,52.071499843413655,-1.0120691953558851,0,0.65893954,5359.493,1.4714744,1,1,false,false,false,15.248823,3.7596853,9.932958,2.696469,0.7035026,3
22.377867,0.18244953,52.071501011759345,-1.012064091008863,0,0.6717634,5387.455,1.4532108,1,1,false,false,false,15.249519,3.9620488,10.003871,2.7081637,0.6998842,3
22.43499,0.18252371,52.07150218007075,-1.0120589866618408,0,0.6784216,5396.644,1.4300188,1,1,false,false,false,15.202571,4.114801,10.078376,2.7198148,0.69853765,3
22.494818,0.1825982,52.071503438307644,-1.0120538827598748,0,0.67916167,5392.2373,1.405088,1,1,false,false,false,15.154529,4.2599726,10.209211,2.7314608,0.6990177,3
22.555567,0.18267308,52.07150469651025,-1.0120489239461579,0,0.67916155,5393.532,1.3700094,1,1,false,false,false,15.188438,4.2859564,10.192537,2.743126,0.70050263,3
22.616215,0.18274727,52.07150595471286,-1.0120438200441917,0,0.68039465,5402.8667,1.3392801,1,1,false,false,false,15.164054,4.2673154,10.166952,2.7548096,0.7014473,3
22.676752,0.18282063,52.071507302772396,-1.0120387156971695,0,0.68853277,5425.4854,1.3102899,1,1,false,false,false,15.224499,4.28179,10.227017,2.7665105,0.702217,3
22.73716,0.18289413,52.071508740757416,-1.0120337573285085,0,0.6988903,5457.1367,1.2792695,1,1,false,false,false,15.274078,4.2800665,10.218669,2.7782168,0.70237625,3
22.79822,0.1829678,52.07151017870816,-1.0120286529814866,0,0.70974106,5486.996,1.2410017,1,1,false,false,false,15.210677,4.382619,10.229274,2.7899423,0.7042437,3
22.861727,0.18304166,52.071511616658896,-1.0120236946128256,0,0.71516633,5512.7124,1.2062118,1,1,false,false,false,15.320534,4.5632324,10.499356,2.8016906,0.7050245,3
22.927721,0.18311578,52.07151314446656,-1.0120187362441646,0,0.7156596,5524.617,1.1563473,1,1,false,false,false,15.407407,4.7166977,10.580551,2.8134525,0.7054777,3
22.995304,0.18319018,52.0715146723085,-1.0120136318971424,0,0.7156597,5527.3623,1.1125691,1,1,false,false,false,15.375605,4.788697,10.559495,2.8251977,0.70301765,3
23.06362,0.1832643,52.07151628997308,-1.0120086735284815,0,0.7156597,5530.698,1.0763297,1,1,false,false,false,15.394377,4.8293004,10.5485735,2.8368797,0.6979076,3
23.132118,0.18333796,52.07151790767195,-1.0120037151598205,0,0.72527736,5547.473,1.0412484,1,1,false,false,false,15.333966,4.8486886,10.507595,2.8484523,0.68962765,3
23.201084,0.18341173,52.07151952537081,-1.0119987567911595,0,0.75166464,5586.148,1.0087768,1,1,false,false,false,15.283168,4.8979645,10.511479,2.8598611,0.67896485,3
23.272429,0.18348566,52.07152123296088,-1.0119939439558034,0,0.77558565,5629.508,0.97717464,1,1,false,false,false,15.309198,5.113124,10.580931,2.8710938,0.66865426,3
23.347464,0.18355978,52.07152294051667,-1.0119889855871425,0,0.795561,5661.3813,0.93919414,1,1,false,false,false,15.205423,5.3419724,10.636828,2.8821673,0.6595873,3
23.426512,0.18363407,52.071524737963664,-1.0119840272184815,0,0.8032057,5675.419,0.8951237,1,1,false,false,false,14.974455,5.5780387,10.469953,2.89309,0.650819,3
23.509119,0.18370868,52.07152662526758,-1.0119792143831257,0,0.80419225,5678.652,0.847864,1,1,false,false,false,14.557613,5.745334,10.29847,2.9038723,0.6425758,3
23.593742,0.18378349,52.07152842271458,-1.0119744019928256,0,0.80419236,5689.6978,0.7930654,1,1,false,false,false,14.0983925,5.8119226,10.080533,2.9145026,0.63211894,3
23.679197,0.18385835,52.071530310018495,-1.0119694436241646,0,0.80863124,5712.737,0.7379768,1,1,false,false,false,13.864244,5.8331237,9.979594,2.924929,0.6184534,3
23.764643,0.18393335,52.071532287213614,-1.0119646307888088,0,0.8268804,5749.326,0.68549573,1,1,false,false,false,13.618782,5.8266525,10.010837,2.9351192,0.60462755,3
23.850882,0.18400845,52.07153426437445,-1.011959818398509,0,0.84907514,5803.2896,0.63823414,1,1,false,false,false,13.35495,5.8977146,9.926252,2.945084,0.5912477,3
23.939335,0.18408373,52.071536241569575,-1.011955006008209,0,0.8648581,5854.911,0.5941609,1,1,false,false,false,13.022703,6.045745,9.797335,2.9548297,0.5785286,3
24.030151,0.18415919,52.07153830862162,-1.0119501931728532,0,0.870037,5891.7495,0.54950804,1,1,false,false,false,12.466475,6.1766777,9.569378,2.9643764,0.5673199,3
